X,Y
605000,6495000
610000,6495000
615000,6495000
620000,6495000
625000,6495000
630000,6495000
635000,6495000
640000,6495000
645000,6495000
650000,6495000
655000,6495000
660000,6495000
665000,6495000
670000,6495000
675000,6495000
680000,6495000
685000,6495000
690000,6495000
695000,6495000
700000,6495000
705000,6495000
710000,6495000
715000,6495000
720000,6495000
725000,6495000
730000,6495000
735000,6495000
740000,6495000
745000,6495000
750000,6495000
755000,6495000
760000,6495000
765000,6495000
770000,6495000
775000,6495000
780000,6495000
165000,6500000
170000,6500000
175000,6500000
180000,6500000
185000,6500000
190000,6500000
195000,6500000
200000,6500000
205000,6500000
210000,6500000
215000,6500000
220000,6500000
225000,6500000
230000,6500000
235000,6500000
240000,6500000
245000,6500000
250000,6500000
255000,6500000
260000,6500000
265000,6500000
270000,6500000
275000,6500000
280000,6500000
285000,6500000
290000,6500000
295000,6500000
300000,6500000
305000,6500000
310000,6500000
315000,6500000
320000,6500000
325000,6500000
330000,6500000
335000,6500000
340000,6500000
345000,6500000
350000,6500000
355000,6500000
360000,6500000
365000,6500000
370000,6500000
375000,6500000
380000,6500000
385000,6500000
390000,6500000
395000,6500000
400000,6500000
405000,6500000
410000,6500000
415000,6500000
420000,6500000
425000,6500000
430000,6500000
435000,6500000
440000,6500000
445000,6500000
450000,6500000
455000,6500000
460000,6500000
465000,6500000
470000,6500000
475000,6500000
480000,6500000
485000,6500000
490000,6500000
495000,6500000
500000,6500000
505000,6500000
510000,6500000
515000,6500000
520000,6500000
525000,6500000
530000,6500000
535000,6500000
540000,6500000
545000,6500000
550000,6500000
555000,6500000
560000,6500000
565000,6500000
570000,6500000
575000,6500000
580000,6500000
585000,6500000
590000,6500000
595000,6500000
600000,6500000
605000,6500000
610000,6500000
615000,6500000
620000,6500000
625000,6500000
630000,6500000
635000,6500000
640000,6500000
645000,6500000
650000,6500000
655000,6500000
660000,6500000
665000,6500000
670000,6500000
675000,6500000
680000,6500000
685000,6500000
690000,6500000
695000,6500000
700000,6500000
705000,6500000
710000,6500000
715000,6500000
720000,6500000
725000,6500000
730000,6500000
735000,6500000
740000,6500000
745000,6500000
750000,6500000
755000,6500000
760000,6500000
765000,6500000
770000,6500000
775000,6500000
780000,6500000
155000,6505000
160000,6505000
165000,6505000
170000,6505000
175000,6505000
180000,6505000
185000,6505000
190000,6505000
195000,6505000
200000,6505000
205000,6505000
210000,6505000
215000,6505000
220000,6505000
225000,6505000
230000,6505000
235000,6505000
240000,6505000
245000,6505000
250000,6505000
255000,6505000
260000,6505000
265000,6505000
270000,6505000
275000,6505000
280000,6505000
285000,6505000
290000,6505000
295000,6505000
300000,6505000
305000,6505000
310000,6505000
315000,6505000
320000,6505000
325000,6505000
330000,6505000
335000,6505000
340000,6505000
345000,6505000
350000,6505000
355000,6505000
360000,6505000
365000,6505000
370000,6505000
375000,6505000
380000,6505000
385000,6505000
390000,6505000
395000,6505000
400000,6505000
405000,6505000
410000,6505000
415000,6505000
420000,6505000
425000,6505000
430000,6505000
435000,6505000
440000,6505000
445000,6505000
450000,6505000
455000,6505000
460000,6505000
465000,6505000
470000,6505000
475000,6505000
480000,6505000
485000,6505000
490000,6505000
495000,6505000
500000,6505000
505000,6505000
510000,6505000
515000,6505000
520000,6505000
525000,6505000
530000,6505000
535000,6505000
540000,6505000
545000,6505000
550000,6505000
555000,6505000
560000,6505000
565000,6505000
570000,6505000
575000,6505000
580000,6505000
585000,6505000
590000,6505000
595000,6505000
600000,6505000
605000,6505000
610000,6505000
615000,6505000
620000,6505000
625000,6505000
630000,6505000
635000,6505000
640000,6505000
645000,6505000
650000,6505000
655000,6505000
660000,6505000
665000,6505000
670000,6505000
675000,6505000
680000,6505000
685000,6505000
690000,6505000
695000,6505000
700000,6505000
705000,6505000
710000,6505000
715000,6505000
720000,6505000
725000,6505000
730000,6505000
735000,6505000
740000,6505000
745000,6505000
750000,6505000
755000,6505000
760000,6505000
765000,6505000
770000,6505000
775000,6505000
780000,6505000
120000,6510000
125000,6510000
130000,6510000
135000,6510000
140000,6510000
145000,6510000
150000,6510000
155000,6510000
160000,6510000
165000,6510000
170000,6510000
175000,6510000
180000,6510000
185000,6510000
190000,6510000
195000,6510000
200000,6510000
205000,6510000
210000,6510000
215000,6510000
220000,6510000
225000,6510000
230000,6510000
235000,6510000
240000,6510000
245000,6510000
250000,6510000
255000,6510000
260000,6510000
265000,6510000
270000,6510000
275000,6510000
280000,6510000
285000,6510000
290000,6510000
295000,6510000
300000,6510000
305000,6510000
310000,6510000
315000,6510000
320000,6510000
325000,6510000
330000,6510000
335000,6510000
340000,6510000
345000,6510000
350000,6510000
355000,6510000
360000,6510000
365000,6510000
370000,6510000
375000,6510000
380000,6510000
385000,6510000
390000,6510000
395000,6510000
400000,6510000
405000,6510000
410000,6510000
415000,6510000
420000,6510000
425000,6510000
430000,6510000
435000,6510000
440000,6510000
445000,6510000
450000,6510000
455000,6510000
460000,6510000
465000,6510000
470000,6510000
475000,6510000
480000,6510000
485000,6510000
490000,6510000
495000,6510000
500000,6510000
505000,6510000
510000,6510000
515000,6510000
520000,6510000
525000,6510000
530000,6510000
535000,6510000
540000,6510000
545000,6510000
550000,6510000
555000,6510000
560000,6510000
565000,6510000
570000,6510000
575000,6510000
580000,6510000
585000,6510000
590000,6510000
595000,6510000
600000,6510000
605000,6510000
610000,6510000
615000,6510000
620000,6510000
625000,6510000
630000,6510000
635000,6510000
640000,6510000
645000,6510000
650000,6510000
655000,6510000
660000,6510000
665000,6510000
670000,6510000
675000,6510000
680000,6510000
685000,6510000
690000,6510000
695000,6510000
700000,6510000
705000,6510000
710000,6510000
715000,6510000
720000,6510000
725000,6510000
730000,6510000
735000,6510000
740000,6510000
745000,6510000
750000,6510000
755000,6510000
760000,6510000
765000,6510000
770000,6510000
775000,6510000
780000,6510000
120000,6515000
125000,6515000
130000,6515000
135000,6515000
140000,6515000
145000,6515000
150000,6515000
155000,6515000
160000,6515000
165000,6515000
170000,6515000
175000,6515000
180000,6515000
185000,6515000
190000,6515000
195000,6515000
200000,6515000
205000,6515000
210000,6515000
215000,6515000
220000,6515000
225000,6515000
230000,6515000
235000,6515000
240000,6515000
245000,6515000
250000,6515000
255000,6515000
260000,6515000
265000,6515000
270000,6515000
275000,6515000
280000,6515000
285000,6515000
290000,6515000
295000,6515000
300000,6515000
305000,6515000
310000,6515000
315000,6515000
320000,6515000
325000,6515000
330000,6515000
335000,6515000
340000,6515000
345000,6515000
350000,6515000
355000,6515000
360000,6515000
365000,6515000
370000,6515000
375000,6515000
380000,6515000
385000,6515000
390000,6515000
395000,6515000
400000,6515000
405000,6515000
410000,6515000
415000,6515000
420000,6515000
425000,6515000
430000,6515000
435000,6515000
440000,6515000
445000,6515000
450000,6515000
455000,6515000
460000,6515000
465000,6515000
470000,6515000
475000,6515000
480000,6515000
485000,6515000
490000,6515000
495000,6515000
500000,6515000
505000,6515000
510000,6515000
515000,6515000
520000,6515000
525000,6515000
530000,6515000
535000,6515000
540000,6515000
545000,6515000
550000,6515000
555000,6515000
560000,6515000
565000,6515000
570000,6515000
575000,6515000
580000,6515000
585000,6515000
590000,6515000
595000,6515000
600000,6515000
605000,6515000
610000,6515000
615000,6515000
620000,6515000
625000,6515000
630000,6515000
635000,6515000
640000,6515000
645000,6515000
650000,6515000
655000,6515000
660000,6515000
665000,6515000
670000,6515000
675000,6515000
680000,6515000
685000,6515000
690000,6515000
695000,6515000
700000,6515000
705000,6515000
710000,6515000
715000,6515000
720000,6515000
725000,6515000
730000,6515000
735000,6515000
740000,6515000
745000,6515000
750000,6515000
755000,6515000
760000,6515000
765000,6515000
770000,6515000
775000,6515000
780000,6515000
785000,6515000
120000,6520000
125000,6520000
130000,6520000
135000,6520000
140000,6520000
145000,6520000
150000,6520000
155000,6520000
160000,6520000
165000,6520000
170000,6520000
175000,6520000
180000,6520000
185000,6520000
190000,6520000
195000,6520000
200000,6520000
205000,6520000
210000,6520000
215000,6520000
220000,6520000
225000,6520000
230000,6520000
235000,6520000
240000,6520000
245000,6520000
250000,6520000
255000,6520000
260000,6520000
265000,6520000
270000,6520000
275000,6520000
280000,6520000
285000,6520000
290000,6520000
295000,6520000
300000,6520000
305000,6520000
310000,6520000
315000,6520000
320000,6520000
325000,6520000
330000,6520000
335000,6520000
340000,6520000
345000,6520000
350000,6520000
355000,6520000
360000,6520000
365000,6520000
370000,6520000
375000,6520000
380000,6520000
385000,6520000
390000,6520000
395000,6520000
400000,6520000
405000,6520000
410000,6520000
415000,6520000
420000,6520000
425000,6520000
430000,6520000
435000,6520000
440000,6520000
445000,6520000
450000,6520000
455000,6520000
460000,6520000
465000,6520000
470000,6520000
475000,6520000
480000,6520000
485000,6520000
490000,6520000
495000,6520000
500000,6520000
505000,6520000
510000,6520000
515000,6520000
520000,6520000
525000,6520000
530000,6520000
535000,6520000
540000,6520000
545000,6520000
550000,6520000
555000,6520000
560000,6520000
565000,6520000
570000,6520000
575000,6520000
580000,6520000
585000,6520000
590000,6520000
595000,6520000
600000,6520000
605000,6520000
610000,6520000
615000,6520000
620000,6520000
625000,6520000
630000,6520000
635000,6520000
640000,6520000
645000,6520000
650000,6520000
655000,6520000
660000,6520000
665000,6520000
670000,6520000
675000,6520000
680000,6520000
685000,6520000
690000,6520000
695000,6520000
700000,6520000
705000,6520000
710000,6520000
715000,6520000
720000,6520000
725000,6520000
730000,6520000
735000,6520000
740000,6520000
745000,6520000
750000,6520000
755000,6520000
760000,6520000
765000,6520000
770000,6520000
775000,6520000
780000,6520000
785000,6520000
120000,6525000
125000,6525000
130000,6525000
135000,6525000
140000,6525000
145000,6525000
150000,6525000
155000,6525000
160000,6525000
165000,6525000
170000,6525000
175000,6525000
180000,6525000
185000,6525000
190000,6525000
195000,6525000
200000,6525000
205000,6525000
210000,6525000
215000,6525000
220000,6525000
225000,6525000
230000,6525000
235000,6525000
240000,6525000
245000,6525000
250000,6525000
255000,6525000
260000,6525000
265000,6525000
270000,6525000
275000,6525000
280000,6525000
285000,6525000
290000,6525000
295000,6525000
300000,6525000
305000,6525000
310000,6525000
315000,6525000
320000,6525000
325000,6525000
330000,6525000
335000,6525000
340000,6525000
345000,6525000
350000,6525000
355000,6525000
360000,6525000
365000,6525000
370000,6525000
375000,6525000
380000,6525000
385000,6525000
390000,6525000
395000,6525000
400000,6525000
405000,6525000
410000,6525000
415000,6525000
420000,6525000
425000,6525000
430000,6525000
435000,6525000
440000,6525000
445000,6525000
450000,6525000
455000,6525000
460000,6525000
465000,6525000
470000,6525000
475000,6525000
480000,6525000
485000,6525000
490000,6525000
495000,6525000
500000,6525000
505000,6525000
510000,6525000
515000,6525000
520000,6525000
525000,6525000
530000,6525000
535000,6525000
540000,6525000
545000,6525000
550000,6525000
555000,6525000
560000,6525000
565000,6525000
570000,6525000
575000,6525000
580000,6525000
585000,6525000
590000,6525000
595000,6525000
600000,6525000
605000,6525000
610000,6525000
615000,6525000
620000,6525000
625000,6525000
630000,6525000
635000,6525000
640000,6525000
645000,6525000
650000,6525000
655000,6525000
660000,6525000
665000,6525000
670000,6525000
675000,6525000
680000,6525000
685000,6525000
690000,6525000
695000,6525000
700000,6525000
705000,6525000
710000,6525000
715000,6525000
720000,6525000
725000,6525000
730000,6525000
735000,6525000
740000,6525000
745000,6525000
750000,6525000
755000,6525000
760000,6525000
765000,6525000
770000,6525000
775000,6525000
780000,6525000
785000,6525000
120000,6530000
125000,6530000
130000,6530000
135000,6530000
140000,6530000
145000,6530000
150000,6530000
155000,6530000
160000,6530000
165000,6530000
170000,6530000
175000,6530000
180000,6530000
185000,6530000
190000,6530000
195000,6530000
200000,6530000
205000,6530000
210000,6530000
215000,6530000
220000,6530000
225000,6530000
230000,6530000
235000,6530000
240000,6530000
245000,6530000
250000,6530000
255000,6530000
260000,6530000
265000,6530000
270000,6530000
275000,6530000
280000,6530000
285000,6530000
290000,6530000
295000,6530000
300000,6530000
305000,6530000
310000,6530000
315000,6530000
320000,6530000
325000,6530000
330000,6530000
335000,6530000
340000,6530000
345000,6530000
350000,6530000
355000,6530000
360000,6530000
365000,6530000
370000,6530000
375000,6530000
380000,6530000
385000,6530000
390000,6530000
395000,6530000
400000,6530000
405000,6530000
410000,6530000
415000,6530000
420000,6530000
425000,6530000
430000,6530000
435000,6530000
440000,6530000
445000,6530000
450000,6530000
455000,6530000
460000,6530000
465000,6530000
470000,6530000
475000,6530000
480000,6530000
485000,6530000
490000,6530000
495000,6530000
500000,6530000
505000,6530000
510000,6530000
515000,6530000
520000,6530000
525000,6530000
530000,6530000
535000,6530000
540000,6530000
545000,6530000
550000,6530000
555000,6530000
560000,6530000
565000,6530000
570000,6530000
575000,6530000
580000,6530000
585000,6530000
590000,6530000
595000,6530000
600000,6530000
605000,6530000
610000,6530000
615000,6530000
620000,6530000
625000,6530000
630000,6530000
635000,6530000
640000,6530000
645000,6530000
650000,6530000
655000,6530000
660000,6530000
665000,6530000
670000,6530000
675000,6530000
680000,6530000
685000,6530000
690000,6530000
695000,6530000
700000,6530000
705000,6530000
710000,6530000
715000,6530000
720000,6530000
725000,6530000
730000,6530000
735000,6530000
740000,6530000
745000,6530000
750000,6530000
755000,6530000
760000,6530000
765000,6530000
770000,6530000
775000,6530000
780000,6530000
785000,6530000
120000,6535000
125000,6535000
130000,6535000
135000,6535000
140000,6535000
145000,6535000
150000,6535000
155000,6535000
160000,6535000
165000,6535000
170000,6535000
175000,6535000
180000,6535000
185000,6535000
190000,6535000
195000,6535000
200000,6535000
205000,6535000
210000,6535000
215000,6535000
220000,6535000
225000,6535000
230000,6535000
235000,6535000
240000,6535000
245000,6535000
250000,6535000
255000,6535000
260000,6535000
265000,6535000
270000,6535000
275000,6535000
280000,6535000
285000,6535000
290000,6535000
295000,6535000
300000,6535000
305000,6535000
310000,6535000
315000,6535000
320000,6535000
325000,6535000
330000,6535000
335000,6535000
340000,6535000
345000,6535000
350000,6535000
355000,6535000
360000,6535000
365000,6535000
370000,6535000
375000,6535000
380000,6535000
385000,6535000
390000,6535000
395000,6535000
400000,6535000
405000,6535000
410000,6535000
415000,6535000
420000,6535000
425000,6535000
430000,6535000
435000,6535000
440000,6535000
445000,6535000
450000,6535000
455000,6535000
460000,6535000
465000,6535000
470000,6535000
475000,6535000
480000,6535000
485000,6535000
490000,6535000
495000,6535000
500000,6535000
505000,6535000
510000,6535000
515000,6535000
520000,6535000
525000,6535000
530000,6535000
535000,6535000
540000,6535000
545000,6535000
550000,6535000
555000,6535000
560000,6535000
565000,6535000
570000,6535000
575000,6535000
580000,6535000
585000,6535000
590000,6535000
595000,6535000
600000,6535000
605000,6535000
610000,6535000
615000,6535000
620000,6535000
625000,6535000
630000,6535000
635000,6535000
640000,6535000
645000,6535000
650000,6535000
655000,6535000
660000,6535000
665000,6535000
670000,6535000
675000,6535000
680000,6535000
685000,6535000
690000,6535000
695000,6535000
700000,6535000
705000,6535000
710000,6535000
715000,6535000
720000,6535000
725000,6535000
730000,6535000
735000,6535000
740000,6535000
745000,6535000
750000,6535000
755000,6535000
760000,6535000
765000,6535000
770000,6535000
775000,6535000
780000,6535000
785000,6535000
120000,6540000
125000,6540000
130000,6540000
135000,6540000
140000,6540000
145000,6540000
150000,6540000
155000,6540000
160000,6540000
165000,6540000
170000,6540000
175000,6540000
180000,6540000
185000,6540000
190000,6540000
195000,6540000
200000,6540000
205000,6540000
210000,6540000
215000,6540000
220000,6540000
225000,6540000
230000,6540000
235000,6540000
240000,6540000
245000,6540000
250000,6540000
255000,6540000
260000,6540000
265000,6540000
270000,6540000
275000,6540000
280000,6540000
285000,6540000
290000,6540000
295000,6540000
300000,6540000
305000,6540000
310000,6540000
315000,6540000
320000,6540000
325000,6540000
330000,6540000
335000,6540000
340000,6540000
345000,6540000
350000,6540000
355000,6540000
360000,6540000
365000,6540000
370000,6540000
375000,6540000
380000,6540000
385000,6540000
390000,6540000
395000,6540000
400000,6540000
405000,6540000
410000,6540000
415000,6540000
420000,6540000
425000,6540000
430000,6540000
435000,6540000
440000,6540000
445000,6540000
450000,6540000
455000,6540000
460000,6540000
465000,6540000
470000,6540000
475000,6540000
480000,6540000
485000,6540000
490000,6540000
495000,6540000
500000,6540000
505000,6540000
510000,6540000
515000,6540000
520000,6540000
525000,6540000
530000,6540000
535000,6540000
540000,6540000
545000,6540000
550000,6540000
555000,6540000
560000,6540000
565000,6540000
570000,6540000
575000,6540000
580000,6540000
585000,6540000
590000,6540000
595000,6540000
600000,6540000
605000,6540000
610000,6540000
615000,6540000
620000,6540000
625000,6540000
630000,6540000
635000,6540000
640000,6540000
645000,6540000
650000,6540000
655000,6540000
660000,6540000
665000,6540000
670000,6540000
675000,6540000
680000,6540000
685000,6540000
690000,6540000
695000,6540000
700000,6540000
705000,6540000
710000,6540000
715000,6540000
720000,6540000
725000,6540000
730000,6540000
735000,6540000
740000,6540000
745000,6540000
750000,6540000
755000,6540000
760000,6540000
765000,6540000
770000,6540000
775000,6540000
780000,6540000
785000,6540000
120000,6545000
125000,6545000
130000,6545000
135000,6545000
140000,6545000
145000,6545000
150000,6545000
155000,6545000
160000,6545000
165000,6545000
170000,6545000
175000,6545000
180000,6545000
185000,6545000
190000,6545000
195000,6545000
200000,6545000
205000,6545000
210000,6545000
215000,6545000
220000,6545000
225000,6545000
230000,6545000
235000,6545000
240000,6545000
245000,6545000
250000,6545000
255000,6545000
260000,6545000
265000,6545000
270000,6545000
275000,6545000
280000,6545000
285000,6545000
290000,6545000
295000,6545000
300000,6545000
305000,6545000
310000,6545000
315000,6545000
320000,6545000
325000,6545000
330000,6545000
335000,6545000
340000,6545000
345000,6545000
350000,6545000
355000,6545000
360000,6545000
365000,6545000
370000,6545000
375000,6545000
380000,6545000
385000,6545000
390000,6545000
395000,6545000
400000,6545000
405000,6545000
410000,6545000
415000,6545000
420000,6545000
425000,6545000
430000,6545000
435000,6545000
440000,6545000
445000,6545000
450000,6545000
455000,6545000
460000,6545000
465000,6545000
470000,6545000
475000,6545000
480000,6545000
485000,6545000
490000,6545000
495000,6545000
500000,6545000
505000,6545000
510000,6545000
515000,6545000
520000,6545000
525000,6545000
530000,6545000
535000,6545000
540000,6545000
545000,6545000
550000,6545000
555000,6545000
560000,6545000
565000,6545000
570000,6545000
575000,6545000
580000,6545000
585000,6545000
590000,6545000
595000,6545000
600000,6545000
605000,6545000
610000,6545000
615000,6545000
620000,6545000
625000,6545000
630000,6545000
635000,6545000
640000,6545000
645000,6545000
650000,6545000
655000,6545000
660000,6545000
665000,6545000
670000,6545000
675000,6545000
680000,6545000
685000,6545000
690000,6545000
695000,6545000
700000,6545000
705000,6545000
710000,6545000
715000,6545000
720000,6545000
725000,6545000
730000,6545000
735000,6545000
740000,6545000
745000,6545000
750000,6545000
755000,6545000
760000,6545000
765000,6545000
770000,6545000
775000,6545000
780000,6545000
785000,6545000
120000,6550000
125000,6550000
130000,6550000
135000,6550000
140000,6550000
145000,6550000
150000,6550000
155000,6550000
160000,6550000
165000,6550000
170000,6550000
175000,6550000
180000,6550000
185000,6550000
190000,6550000
195000,6550000
200000,6550000
205000,6550000
210000,6550000
215000,6550000
220000,6550000
225000,6550000
230000,6550000
235000,6550000
240000,6550000
245000,6550000
250000,6550000
255000,6550000
260000,6550000
265000,6550000
270000,6550000
275000,6550000
280000,6550000
285000,6550000
290000,6550000
295000,6550000
300000,6550000
305000,6550000
310000,6550000
315000,6550000
320000,6550000
325000,6550000
330000,6550000
335000,6550000
340000,6550000
345000,6550000
350000,6550000
355000,6550000
360000,6550000
365000,6550000
370000,6550000
375000,6550000
380000,6550000
385000,6550000
390000,6550000
395000,6550000
400000,6550000
405000,6550000
410000,6550000
415000,6550000
420000,6550000
425000,6550000
430000,6550000
435000,6550000
440000,6550000
445000,6550000
450000,6550000
455000,6550000
460000,6550000
465000,6550000
470000,6550000
475000,6550000
480000,6550000
485000,6550000
490000,6550000
495000,6550000
500000,6550000
505000,6550000
510000,6550000
515000,6550000
520000,6550000
525000,6550000
530000,6550000
535000,6550000
540000,6550000
545000,6550000
550000,6550000
555000,6550000
560000,6550000
565000,6550000
570000,6550000
575000,6550000
580000,6550000
585000,6550000
590000,6550000
595000,6550000
600000,6550000
605000,6550000
610000,6550000
615000,6550000
620000,6550000
625000,6550000
630000,6550000
635000,6550000
640000,6550000
645000,6550000
650000,6550000
655000,6550000
660000,6550000
665000,6550000
670000,6550000
675000,6550000
680000,6550000
685000,6550000
690000,6550000
695000,6550000
700000,6550000
705000,6550000
710000,6550000
715000,6550000
720000,6550000
725000,6550000
730000,6550000
735000,6550000
740000,6550000
745000,6550000
750000,6550000
755000,6550000
760000,6550000
765000,6550000
770000,6550000
775000,6550000
780000,6550000
785000,6550000
120000,6555000
125000,6555000
130000,6555000
135000,6555000
140000,6555000
145000,6555000
150000,6555000
155000,6555000
160000,6555000
165000,6555000
170000,6555000
175000,6555000
180000,6555000
185000,6555000
190000,6555000
195000,6555000
200000,6555000
205000,6555000
210000,6555000
215000,6555000
220000,6555000
225000,6555000
230000,6555000
235000,6555000
240000,6555000
245000,6555000
250000,6555000
255000,6555000
260000,6555000
265000,6555000
270000,6555000
275000,6555000
280000,6555000
285000,6555000
290000,6555000
295000,6555000
300000,6555000
305000,6555000
310000,6555000
315000,6555000
320000,6555000
325000,6555000
330000,6555000
335000,6555000
340000,6555000
345000,6555000
350000,6555000
355000,6555000
360000,6555000
365000,6555000
370000,6555000
375000,6555000
380000,6555000
385000,6555000
390000,6555000
395000,6555000
400000,6555000
405000,6555000
410000,6555000
415000,6555000
420000,6555000
425000,6555000
430000,6555000
435000,6555000
440000,6555000
445000,6555000
450000,6555000
455000,6555000
460000,6555000
465000,6555000
470000,6555000
475000,6555000
480000,6555000
485000,6555000
490000,6555000
495000,6555000
500000,6555000
505000,6555000
510000,6555000
515000,6555000
520000,6555000
525000,6555000
530000,6555000
535000,6555000
540000,6555000
545000,6555000
550000,6555000
555000,6555000
560000,6555000
565000,6555000
570000,6555000
575000,6555000
580000,6555000
585000,6555000
590000,6555000
595000,6555000
600000,6555000
605000,6555000
610000,6555000
615000,6555000
620000,6555000
625000,6555000
630000,6555000
635000,6555000
640000,6555000
645000,6555000
650000,6555000
655000,6555000
660000,6555000
665000,6555000
670000,6555000
675000,6555000
680000,6555000
685000,6555000
690000,6555000
695000,6555000
700000,6555000
705000,6555000
710000,6555000
715000,6555000
720000,6555000
725000,6555000
730000,6555000
735000,6555000
740000,6555000
745000,6555000
750000,6555000
755000,6555000
760000,6555000
765000,6555000
770000,6555000
775000,6555000
780000,6555000
785000,6555000
120000,6560000
125000,6560000
130000,6560000
135000,6560000
140000,6560000
145000,6560000
150000,6560000
155000,6560000
160000,6560000
165000,6560000
170000,6560000
175000,6560000
180000,6560000
185000,6560000
190000,6560000
195000,6560000
200000,6560000
205000,6560000
210000,6560000
215000,6560000
220000,6560000
225000,6560000
230000,6560000
235000,6560000
240000,6560000
245000,6560000
250000,6560000
255000,6560000
260000,6560000
265000,6560000
270000,6560000
275000,6560000
280000,6560000
285000,6560000
290000,6560000
295000,6560000
300000,6560000
305000,6560000
310000,6560000
315000,6560000
320000,6560000
325000,6560000
330000,6560000
335000,6560000
340000,6560000
345000,6560000
350000,6560000
355000,6560000
360000,6560000
365000,6560000
370000,6560000
375000,6560000
380000,6560000
385000,6560000
390000,6560000
395000,6560000
400000,6560000
405000,6560000
410000,6560000
415000,6560000
420000,6560000
425000,6560000
430000,6560000
435000,6560000
440000,6560000
445000,6560000
450000,6560000
455000,6560000
460000,6560000
465000,6560000
470000,6560000
475000,6560000
480000,6560000
485000,6560000
490000,6560000
495000,6560000
500000,6560000
505000,6560000
510000,6560000
515000,6560000
520000,6560000
525000,6560000
530000,6560000
535000,6560000
540000,6560000
545000,6560000
550000,6560000
555000,6560000
560000,6560000
565000,6560000
570000,6560000
575000,6560000
580000,6560000
585000,6560000
590000,6560000
595000,6560000
600000,6560000
605000,6560000
610000,6560000
615000,6560000
620000,6560000
625000,6560000
630000,6560000
635000,6560000
640000,6560000
645000,6560000
650000,6560000
655000,6560000
660000,6560000
665000,6560000
670000,6560000
675000,6560000
680000,6560000
685000,6560000
690000,6560000
695000,6560000
700000,6560000
705000,6560000
710000,6560000
715000,6560000
720000,6560000
725000,6560000
730000,6560000
735000,6560000
740000,6560000
745000,6560000
750000,6560000
755000,6560000
760000,6560000
765000,6560000
770000,6560000
775000,6560000
780000,6560000
785000,6560000
120000,6565000
125000,6565000
130000,6565000
135000,6565000
140000,6565000
145000,6565000
150000,6565000
155000,6565000
160000,6565000
165000,6565000
170000,6565000
175000,6565000
180000,6565000
185000,6565000
190000,6565000
195000,6565000
200000,6565000
205000,6565000
210000,6565000
215000,6565000
220000,6565000
225000,6565000
230000,6565000
235000,6565000
240000,6565000
245000,6565000
250000,6565000
255000,6565000
260000,6565000
265000,6565000
270000,6565000
275000,6565000
280000,6565000
285000,6565000
290000,6565000
295000,6565000
300000,6565000
305000,6565000
310000,6565000
315000,6565000
320000,6565000
325000,6565000
330000,6565000
335000,6565000
340000,6565000
345000,6565000
350000,6565000
355000,6565000
360000,6565000
365000,6565000
370000,6565000
375000,6565000
380000,6565000
385000,6565000
390000,6565000
395000,6565000
400000,6565000
405000,6565000
410000,6565000
415000,6565000
420000,6565000
425000,6565000
430000,6565000
435000,6565000
440000,6565000
445000,6565000
450000,6565000
455000,6565000
460000,6565000
465000,6565000
470000,6565000
475000,6565000
480000,6565000
485000,6565000
490000,6565000
495000,6565000
500000,6565000
505000,6565000
510000,6565000
515000,6565000
520000,6565000
525000,6565000
530000,6565000
535000,6565000
540000,6565000
545000,6565000
550000,6565000
555000,6565000
560000,6565000
565000,6565000
570000,6565000
575000,6565000
580000,6565000
585000,6565000
590000,6565000
595000,6565000
600000,6565000
605000,6565000
610000,6565000
615000,6565000
620000,6565000
625000,6565000
630000,6565000
635000,6565000
640000,6565000
645000,6565000
650000,6565000
655000,6565000
660000,6565000
665000,6565000
670000,6565000
675000,6565000
680000,6565000
685000,6565000
690000,6565000
695000,6565000
700000,6565000
705000,6565000
710000,6565000
715000,6565000
720000,6565000
725000,6565000
730000,6565000
735000,6565000
740000,6565000
745000,6565000
750000,6565000
755000,6565000
760000,6565000
765000,6565000
770000,6565000
775000,6565000
780000,6565000
785000,6565000
120000,6570000
125000,6570000
130000,6570000
135000,6570000
140000,6570000
145000,6570000
150000,6570000
155000,6570000
160000,6570000
165000,6570000
170000,6570000
175000,6570000
180000,6570000
185000,6570000
190000,6570000
195000,6570000
200000,6570000
205000,6570000
210000,6570000
215000,6570000
220000,6570000
225000,6570000
230000,6570000
235000,6570000
240000,6570000
245000,6570000
250000,6570000
255000,6570000
260000,6570000
265000,6570000
270000,6570000
275000,6570000
280000,6570000
285000,6570000
290000,6570000
295000,6570000
300000,6570000
305000,6570000
310000,6570000
315000,6570000
320000,6570000
325000,6570000
330000,6570000
335000,6570000
340000,6570000
345000,6570000
350000,6570000
355000,6570000
360000,6570000
365000,6570000
370000,6570000
375000,6570000
380000,6570000
385000,6570000
390000,6570000
395000,6570000
400000,6570000
405000,6570000
410000,6570000
415000,6570000
420000,6570000
425000,6570000
430000,6570000
435000,6570000
440000,6570000
445000,6570000
450000,6570000
455000,6570000
460000,6570000
465000,6570000
470000,6570000
475000,6570000
480000,6570000
485000,6570000
490000,6570000
495000,6570000
500000,6570000
505000,6570000
510000,6570000
515000,6570000
520000,6570000
525000,6570000
530000,6570000
535000,6570000
540000,6570000
545000,6570000
550000,6570000
555000,6570000
560000,6570000
565000,6570000
570000,6570000
575000,6570000
580000,6570000
585000,6570000
590000,6570000
595000,6570000
600000,6570000
605000,6570000
610000,6570000
615000,6570000
620000,6570000
625000,6570000
630000,6570000
635000,6570000
640000,6570000
645000,6570000
